Region,Instance Type,Savings Plan Rate,Savings over On-Demand,On-Demand Rate,Database Edition,License Model,Service Code,Usage Type,Operation,Unit
il-central-1,DynamoDB Write Request Unit,0.000000697,18%,0.00000085,DynamoDB,AWS Native,AmazonDynamoDB,ILC1-WriteRequestUnits,PayPerRequestThroughput,WriteRequestUnits
il-central-1,DynamoDB Write Request Unit,0.0000008692,18%,0.00000106,DynamoDB,AWS Native,AmazonDynamoDB,ILC1-IA-WriteRequestUnits,PayPerRequestThroughput,WriteRequestUnits
il-central-1,DynamoDB Write Request Unit,0.000000697,18%,0.00000085,DynamoDB,AWS Native,AmazonDynamoDB,ILC1-ReplWriteRequestUnits,PayPerRequestThroughput,ReplicatedWriteRequestUnits
il-central-1,ILC1-CachedData:Valkey,0.0686,20%,0.08575,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-CachedData:Valkey,CreateServerlessCache,GB-Hours
il-central-1,ILC1-ElastiCacheProcessingUnits:Valkey,0.0000000019,20%,0.0000000024,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-ElastiCacheProcessingUnits:Valkey,CreateServerlessCache,ElastiCacheProcessingUnit
il-central-1,cache.m7g.12xlarge,2.79368,20%,3.4921,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.m7g.12xlarge,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.m7g.16xlarge,3.72472,20%,4.6559,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.m7g.16xlarge,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.m7g.2xlarge,0.46584,20%,0.5823,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.m7g.2xlarge,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.m7g.4xlarge,0.93168,20%,1.1646,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.m7g.4xlarge,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.m7g.8xlarge,1.86272,20%,2.3284,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.m7g.8xlarge,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.m7g.large,0.1168,20%,0.146,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.m7g.large,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.m7g.xlarge,0.23296,20%,0.2912,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.m7g.xlarge,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.r7g.12xlarge,3.92528,20%,4.9066,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.r7g.12xlarge,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.r7g.16xlarge,5.234,20%,6.5425,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.r7g.16xlarge,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.r7g.2xlarge,0.65432,20%,0.8179,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.r7g.2xlarge,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.r7g.4xlarge,1.30864,20%,1.6358,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.r7g.4xlarge,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.r7g.8xlarge,2.61736,20%,3.2717,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.r7g.8xlarge,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.r7g.large,0.1636,20%,0.2045,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.r7g.large,CreateCacheCluster:Valkey,Hrs
il-central-1,cache.r7g.xlarge,0.3272,20%,0.409,ElastiCache for Valkey,Open Source,AmazonElastiCache,ILC1-NodeUsage:cache.r7g.xlarge,CreateCacheCluster:Valkey,Hrs
il-central-1,db.m7g.12xlarge,3.7824,20%,4.728,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.m7g.12xl,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.16xlarge,5.0432,20%,6.304,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.m7g.16xl,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.2xlarge,0.6304,20%,0.788,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.m7g.2xl,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.4xlarge,1.2608,20%,1.576,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.m7g.4xl,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.8xlarge,2.5216,20%,3.152,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.m7g.8xl,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.large,0.1576,20%,0.197,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.m7g.large,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.xlarge,0.3152,20%,0.394,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.m7g.xl,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.12xlarge,5.4144,20%,6.768,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.12xl,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.16xlarge,7.2192,20%,9.024,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.16xl,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.2xlarge,0.9024,20%,1.128,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.2xl,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.4xlarge,1.8048,20%,2.256,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.4xl,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.8xlarge,3.6096,20%,4.512,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.8xl,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.large,0.2256,20%,0.282,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.large,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.xlarge,0.4512,20%,0.564,MySQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.xl,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.12xlarge,7.5648,20%,9.456,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.m7g.12xl,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.16xlarge,10.0864,20%,12.608,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.m7g.16xl,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.2xlarge,1.2608,20%,1.576,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.m7g.2xl,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.4xlarge,2.5216,20%,3.152,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.m7g.4xl,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.8xlarge,5.0432,20%,6.304,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.m7g.8xl,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.large,0.3152,20%,0.394,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.m7g.large,CreateDBInstance:0018,Hrs
il-central-1,db.m7g.xlarge,0.6304,20%,0.788,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.m7g.xl,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.12xlarge,10.8288,20%,13.536,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.r7g.12xl,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.16xlarge,14.4384,20%,18.048,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.r7g.16xl,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.2xlarge,1.8048,20%,2.256,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.r7g.2xl,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.4xlarge,3.6096,20%,4.512,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.r7g.4xl,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.8xlarge,7.2192,20%,9.024,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.r7g.8xl,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.large,0.4512,20%,0.564,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.r7g.large,CreateDBInstance:0018,Hrs
il-central-1,db.r7g.xlarge,0.9024,20%,1.128,MySQL Multi-AZ,Open Source,AmazonRDS,ILC1-Multi-AZUsage:db.r7g.xl,CreateDBInstance:0018,Hrs
il-central-1,Aurora Serverless v2 ACU,0.0975,35%,0.15,PostgreSQL,Open Source,AmazonRDS,ILC1-Aurora:ServerlessV2Usage,CreateDBInstance:0021,ACU-Hr
il-central-1,ILC1-Aurora:IO-OptimizedLimitlessACUUsage-Limitless,0.14,20%,0.175,PostgreSQL,Open Source,AmazonRDS,ILC1-Aurora:IO-OptimizedLimitlessACUUsage-Limitless,CreateDBInstance:0021,ACU-Hr
il-central-1,db.r7g.12xlarge,6.2208,20%,7.776,PostgreSQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.12xl,CreateDBInstance:0021,Hrs
il-central-1,db.r7g.16xlarge,8.2944,20%,10.368,PostgreSQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.16xl,CreateDBInstance:0021,Hrs
il-central-1,db.r7g.2xlarge,1.0368,20%,1.296,PostgreSQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.2xl,CreateDBInstance:0021,Hrs
il-central-1,db.r7g.4xlarge,2.0736,20%,2.592,PostgreSQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.4xl,CreateDBInstance:0021,Hrs
il-central-1,db.r7g.8xlarge,4.1472,20%,5.184,PostgreSQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.8xl,CreateDBInstance:0021,Hrs
il-central-1,db.r7g.large,0.2592,20%,0.324,PostgreSQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.large,CreateDBInstance:0021,Hrs
il-central-1,db.r7g.xlarge,0.5184,20%,0.648,PostgreSQL,Open Source,AmazonRDS,ILC1-InstanceUsage:db.r7g.xl,CreateDBInstance:0021,Hrs
il-central-1,Aurora Serverless v2 ACU,0.13,35%,0.2,PostgreSQL (I/O Optimized),Open Source,AmazonRDS,ILC1-Aurora:ServerlessV2IOOptimizedUsage,CreateDBInstance:0021,ACU-Hr
il-central-1,db.r7g.12xlarge,8.0832,20%,10.104,PostgreSQL (I/O Optimized),Open Source,AmazonRDS,ILC1-InstanceUsageIOOptimized:db.r7g.12xl,CreateDBInstance:0021,Hrs
il-central-1,db.r7g.16xlarge,10.7776,20%,13.472,PostgreSQL (I/O Optimized),Open Source,AmazonRDS,ILC1-InstanceUsageIOOptimized:db.r7g.16xl,CreateDBInstance:0021,Hrs
il-central-1,db.r7g.2xlarge,1.3472,20%,1.684,PostgreSQL (I/O Optimized),Open Source,AmazonRDS,ILC1-InstanceUsageIOOptimized:db.r7g.2xl,CreateDBInstance:0021,Hrs
il-central-1,db.r7g.4xlarge,2.6944,20%,3.368,PostgreSQL (I/O Optimized),Open Source,AmazonRDS,ILC1-InstanceUsageIOOptimized:db.r7g.4xl,CreateDBInstance:0021,Hrs
il-central-1,db.r7g.8xlarge,5.3888,20%,6.736,PostgreSQL (I/O Optimized),Open Source,AmazonRDS,ILC1-InstanceUsageIOOptimized:db.r7g.8xl,CreateDBInstance:0021,Hrs
il-central-1,db.r7g.large,0.3368,20%,0.421,PostgreSQL (I/O Optimized),Open Source,AmazonRDS,ILC1-InstanceUsageIOOptimized:db.r7g.large,CreateDBInstance:0021,Hrs
il-central-1,db.r7g.xlarge,0.6736,20%,0.842,PostgreSQL (I/O Optimized),Open Source,AmazonRDS,ILC1-InstanceUsageIOOptimized:db.r7g.xl,CreateDBInstance:0021,Hrs
me-central-1,dms.c7i.12xlarge,7.624,20%,9.53,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.c7i.12xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.12xlarge,3.816,20%,4.77,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.c7i.12xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.16xlarge,10.384,20%,12.98,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.c7i.16xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.16xlarge,5.192,20%,6.49,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.c7i.16xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.24xlarge,7.624,20%,9.53,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.c7i.24xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.24xlarge,15.248,20%,19.06,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.c7i.24xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.2xlarge,0.656,20%,0.82,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.c7i.2xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.2xlarge,1.304,20%,1.63,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.c7i.2xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.48xlarge,15.248,20%,19.06,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.c7i.48xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.48xlarge,30.488,20%,38.11,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.c7i.48xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.4xlarge,1.304,20%,1.63,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.c7i.4xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.4xlarge,2.6,20%,3.25,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.c7i.4xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.8xlarge,5.192,20%,6.49,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.c7i.8xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.8xlarge,2.6,20%,3.25,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.c7i.8xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.large,0.328,20%,0.41,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.c7i.large,CreateDMSInstance,Hrs
me-central-1,dms.c7i.large,0.168,20%,0.21,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.c7i.large,CreateDMSInstance,Hrs
me-central-1,dms.c7i.xlarge,0.328,20%,0.41,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.c7i.xlarge,CreateDMSInstance,Hrs
me-central-1,dms.c7i.xlarge,0.656,20%,0.82,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.c7i.xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.12xlarge,11.2,20%,14,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.r7i.12xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.12xlarge,5.6,20%,7,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.r7i.12xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.16xlarge,14.928,20%,18.66,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.r7i.16xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.16xlarge,7.464,20%,9.33,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.r7i.16xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.24xlarge,22.392,20%,27.99,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.r7i.24xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.24xlarge,11.2,20%,14,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.r7i.24xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.2xlarge,1.704,20%,2.13,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.r7i.2xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.2xlarge,0.856,20%,1.07,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.r7i.2xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.48xlarge,44.776,20%,55.97,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.r7i.48xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.48xlarge,22.392,20%,27.99,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.r7i.48xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.4xlarge,1.704,20%,2.13,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.r7i.4xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.4xlarge,3.408,20%,4.26,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.r7i.4xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.8xlarge,6.792,20%,8.49,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.r7i.8xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.8xlarge,3.408,20%,4.26,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.r7i.8xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.large,0.432,20%,0.54,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.r7i.large,CreateDMSInstance,Hrs
me-central-1,dms.r7i.large,0.216,20%,0.27,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.r7i.large,CreateDMSInstance,Hrs
me-central-1,dms.r7i.xlarge,0.856,20%,1.07,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-Multi-AZUsg:dms.r7i.xlarge,CreateDMSInstance,Hrs
me-central-1,dms.r7i.xlarge,0.432,20%,0.54,AWS DMS,N/A,AWSDatabaseMigrationSvc,MEC1-InstanceUsg:dms.r7i.xlarge,CreateDMSInstance,Hrs
me-central-1,DMS Serverless 1 DCU,0.072590354,35%,0.1116774677,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,MEC1-DMSServerlessRepCapacityUsg:1,CreateDMSInstance,DCU-Hr
me-central-1,DMS Serverless 128 DCU,9.291565368,35%,14.2947159508,AWS DMS Serverless,N/A,AWSDatabaseMigrationSvc,MEC1-DMSServerlessRepCapacityUsg:128,CreateDMSInstance,DCU-Hr
